time,fc_timestamp_ms,drone_model,firmware,roll_deg,pitch_deg,yaw_deg,rtk_yaw_deg,fused_lat_deg,fused_lon_deg,fused_alt_m,height_fusion_m,rtk_lat_deg,rtk_lon_deg,rtk_h_m,rtk_status,origin_lat_deg,origin_lon_deg,q4_lat_deg,q4_lon_deg,reference_baseline_m,gt_x_m,gt_y_m,tag,uwb_time,uwb_age_s,range_cm,pdoa_deg,x_cm,y_cm,t_us
2026-09-03T13:44:04.248+02:00,2666848,Matrice 300 RTK,3.4.18.68,4.7,4.0,181.2,90,43.02695300,12.58676983,138.764,3.425,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw08,2026-09-03T13:44:04.165+0200,0.084,3161,-95,3161,0,22277
2026-09-03T13:44:04.348+02:00,2666948,Matrice 300 RTK,3.4.18.68,4.9,4.0,181.3,90,43.02695292,12.58676986,138.899,3.422,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw02,2026-09-03T13:44:04.295+0200,0.054,782,-8,-486,613,52337
2026-09-03T13:44:04.348+02:00,2666948,Matrice 300 RTK,3.4.18.68,4.9,4.0,181.3,90,43.02695292,12.58676986,138.899,3.422,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw06,2026-09-03T13:44:04.325+0200,0.024,1183,-41,-982,659,82275
2026-09-03T13:44:04.448+02:00,2667048,Matrice 300 RTK,3.4.18.68,5.3,3.6,181.3,90,43.02695285,12.58676989,138.788,3.418,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw08,2026-09-03T13:44:04.364+0200,0.085,3162,107,281,3149,22247
2026-09-03T13:44:04.548+02:00,2667148,Matrice 300 RTK,3.4.18.68,5.6,3.3,181.2,90,43.02695279,12.58676994,138.667,3.421,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw02,2026-09-03T13:44:04.495+0200,0.054,782,113,98,776,52276
2026-09-03T13:44:04.548+02:00,2667148,Matrice 300 RTK,3.4.18.68,5.6,3.3,181.2,90,43.02695279,12.58676994,138.667,3.421,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw06,2026-09-03T13:44:04.524+0200,0.025,1179,-44,-998,627,82275
2026-09-03T13:44:04.648+02:00,2667248,Matrice 300 RTK,3.4.18.68,5.7,3.2,181.1,90,43.02695273,12.58676999,138.998,3.420,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw08,2026-09-03T13:44:04.564+0200,0.085,3156,116,449,3124,22247
2026-09-03T13:44:04.748+02:00,2667348,Matrice 300 RTK,3.4.18.68,5.5,3.6,181.1,90,43.02695265,12.58676999,138.491,3.425,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw02,2026-09-03T13:44:04.694+0200,0.055,779,106,66,776,52337
2026-09-03T13:44:04.748+02:00,2667348,Matrice 300 RTK,3.4.18.68,5.5,3.6,181.1,90,43.02695265,12.58676999,138.491,3.425,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw06,2026-09-03T13:44:04.724+0200,0.025,1177,-50,-1037,557,82275
2026-09-03T13:44:04.848+02:00,2667448,Matrice 300 RTK,3.4.18.68,5.3,3.8,181.3,90,43.02695258,12.58677000,138.659,3.426,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw08,2026-09-03T13:44:04.764+0200,0.085,3155,102,184,3150,22277
2026-09-03T13:44:04.948+02:00,2667548,Matrice 300 RTK,3.4.18.68,5.2,3.8,181.5,90,43.02695252,12.58676999,139.217,3.417,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw02,2026-09-03T13:44:04.894+0200,0.055,778,-166,480,612,52307
2026-09-03T13:44:04.948+02:00,2667548,Matrice 300 RTK,3.4.18.68,5.2,3.8,181.5,90,43.02695252,12.58676999,139.217,3.417,43.02695652,12.58676579,242.506,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.405,15.456,dw06,2026-09-03T13:44:04.924+0200,0.025,1176,-37,-941,705,82275
2026-09-03T13:44:05.048+02:00,2667648,Matrice 300 RTK,3.4.18.68,5.0,3.9,181.8,90,43.02695248,12.58676998,139.162,3.418,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw08,2026-09-03T13:44:04.964+0200,0.085,3158,127,678,3085,22247
2026-09-03T13:44:05.148+02:00,2667748,Matrice 300 RTK,3.4.18.68,4.9,3.6,181.9,90,43.02695245,12.58676996,138.940,3.408,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw02,2026-09-03T13:44:05.094+0200,0.055,778,126,162,760,52337
2026-09-03T13:44:05.148+02:00,2667748,Matrice 300 RTK,3.4.18.68,4.9,3.6,181.9,90,43.02695245,12.58676996,138.940,3.408,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw06,2026-09-03T13:44:05.125+0200,0.024,1176,-40,-965,671,82275
2026-09-03T13:44:05.248+02:00,2667848,Matrice 300 RTK,3.4.18.68,5.0,3.2,182.0,90,43.02695243,12.58676996,139.144,3.408,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw08,2026-09-03T13:44:05.164+0200,0.085,3155,133,795,3053,22277
2026-09-03T13:44:05.348+02:00,2667948,Matrice 300 RTK,3.4.18.68,5.3,3.1,182.0,90,43.02695242,12.58676997,138.671,3.408,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw02,2026-09-03T13:44:05.294+0200,0.055,777,104,54,775,52337
2026-09-03T13:44:05.348+02:00,2667948,Matrice 300 RTK,3.4.18.68,5.3,3.1,182.0,90,43.02695242,12.58676997,138.671,3.408,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw06,2026-09-03T13:44:05.324+0200,0.025,1176,-51,-1048,533,82305
2026-09-03T13:44:05.448+02:00,2668048,Matrice 300 RTK,3.4.18.68,5.0,3.2,181.8,90,43.02695239,12.58676993,138.749,3.411,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw08,2026-09-03T13:44:05.364+0200,0.085,3158,115,434,3128,22247
2026-09-03T13:44:05.548+02:00,2668148,Matrice 300 RTK,3.4.18.68,5.0,3.0,181.6,90,43.02695239,12.58676994,139.311,3.419,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw02,2026-09-03T13:44:05.494+0200,0.055,782,-164,493,606,52307
2026-09-03T13:44:05.548+02:00,2668148,Matrice 300 RTK,3.4.18.68,5.0,3.0,181.6,90,43.02695239,12.58676994,139.311,3.419,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw06,2026-09-03T13:44:05.524+0200,0.025,1177,-47,-1015,595,82275
2026-09-03T13:44:05.649+02:00,2668248,Matrice 300 RTK,3.4.18.68,5.4,3.2,181.3,90,43.02695239,12.58676995,138.980,3.429,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw08,2026-09-03T13:44:05.564+0200,0.085,3154,120,528,3109,22247
2026-09-03T13:44:05.749+02:00,2668348,Matrice 300 RTK,3.4.18.68,5.4,3.2,181.1,90,43.02695237,12.58676996,139.280,3.431,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw02,2026-09-03T13:44:05.694+0200,0.056,777,-144,587,509,52307
2026-09-03T13:44:05.749+02:00,2668348,Matrice 300 RTK,3.4.18.68,5.4,3.2,181.1,90,43.02695237,12.58676996,139.280,3.431,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw06,2026-09-03T13:44:05.724+0200,0.026,1178,-39,-961,681,82275
2026-09-03T13:44:05.849+02:00,2668448,Matrice 300 RTK,3.4.18.68,5.4,3.1,180.8,90,43.02695235,12.58676995,139.047,3.426,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw08,2026-09-03T13:44:05.764+0200,0.086,3155,110,346,3135,22277
2026-09-03T13:44:05.949+02:00,2668548,Matrice 300 RTK,3.4.18.68,5.5,3.6,180.7,90,43.02695231,12.58676996,139.203,3.429,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw02,2026-09-03T13:44:05.894+0200,0.056,778,100,36,777,52337
2026-09-03T13:44:05.949+02:00,2668548,Matrice 300 RTK,3.4.18.68,5.5,3.6,180.7,90,43.02695231,12.58676996,139.203,3.429,43.02695572,12.58676595,242.505,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.363,15.376,dw06,2026-09-03T13:44:05.924+0200,0.026,1173,-46,-1005,606,82275
2026-09-03T13:44:06.049+02:00,2668648,Matrice 300 RTK,3.4.18.68,5.4,4.4,180.8,90,43.02695225,12.58676997,139.471,3.423,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw05,2026-09-03T13:44:06.014+0200,0.036,1290,-177,709,1077,72265
2026-09-03T13:44:06.049+02:00,2668648,Matrice 300 RTK,3.4.18.68,5.4,4.4,180.8,90,43.02695225,12.58676997,139.471,3.423,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw08,2026-09-03T13:44:05.963+0200,0.087,3155,-113,2990,1004,22247
2026-09-03T13:44:06.149+02:00,2668748,Matrice 300 RTK,3.4.18.68,5.5,5.0,180.9,90,43.02695219,12.58676994,138.717,3.429,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw02,2026-09-03T13:44:06.094+0200,0.056,775,99,31,775,52337
2026-09-03T13:44:06.149+02:00,2668748,Matrice 300 RTK,3.4.18.68,5.5,5.0,180.9,90,43.02695219,12.58676994,138.717,3.429,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw06,2026-09-03T13:44:06.123+0200,0.027,1178,-49,-1031,569,82275
2026-09-03T13:44:06.249+02:00,2668848,Matrice 300 RTK,3.4.18.68,4.9,5.3,180.9,90,43.02695215,12.58676993,138.559,3.429,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw08,2026-09-03T13:44:06.164+0200,0.086,3157,-84,-3157,0,22247
2026-09-03T13:44:06.349+02:00,2668948,Matrice 300 RTK,3.4.18.68,4.5,5.0,181.0,90,43.02695213,12.58676992,138.052,3.423,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw02,2026-09-03T13:44:06.293+0200,0.057,780,-23,-557,545,52337
2026-09-03T13:44:06.349+02:00,2668948,Matrice 300 RTK,3.4.18.68,4.5,5.0,181.0,90,43.02695213,12.58676992,138.052,3.423,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw06,2026-09-03T13:44:06.324+0200,0.026,1174,103,75,1172,82275
2026-09-03T13:44:06.449+02:00,2669048,Matrice 300 RTK,3.4.18.68,4.1,4.3,181.2,90,43.02695212,12.58676988,137.934,3.412,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw08,2026-09-03T13:44:06.364+0200,0.086,3151,-123,2792,1462,22216
2026-09-03T13:44:06.549+02:00,2669148,Matrice 300 RTK,3.4.18.68,3.8,3.7,181.5,90,43.02695210,12.58676983,137.994,3.407,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw02,2026-09-03T13:44:06.494+0200,0.056,774,108,75,771,52307
2026-09-03T13:44:06.549+02:00,2669148,Matrice 300 RTK,3.4.18.68,3.8,3.7,181.5,90,43.02695210,12.58676983,137.994,3.407,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw06,2026-09-03T13:44:06.524+0200,0.026,1173,-65,-1147,248,82275
2026-09-03T13:44:06.649+02:00,2669248,Matrice 300 RTK,3.4.18.68,4.0,3.3,181.6,90,43.02695209,12.58676979,137.947,3.398,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw08,2026-09-03T13:44:06.564+0200,0.086,3158,125,624,3096,22277
2026-09-03T13:44:06.749+02:00,2669348,Matrice 300 RTK,3.4.18.68,4.1,3.6,181.5,90,43.02695208,12.58676973,137.878,3.384,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw02,2026-09-03T13:44:06.694+0200,0.056,778,-145,584,514,52337
2026-09-03T13:44:06.749+02:00,2669348,Matrice 300 RTK,3.4.18.68,4.1,3.6,181.5,90,43.02695208,12.58676973,137.878,3.384,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw06,2026-09-03T13:44:06.724+0200,0.026,1173,-46,-1004,606,82275
2026-09-03T13:44:06.849+02:00,2669448,Matrice 300 RTK,3.4.18.68,4.1,4.3,181.5,90,43.02695206,12.58676965,138.217,3.376,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw08,2026-09-03T13:44:06.763+0200,0.087,3151,-91,3151,0,22308
2026-09-03T13:44:06.949+02:00,2669548,Matrice 300 RTK,3.4.18.68,3.9,4.3,181.4,90,43.02695208,12.58676958,137.953,3.363,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw02,2026-09-03T13:44:06.894+0200,0.056,779,-27,-580,520,52307
2026-09-03T13:44:06.949+02:00,2669548,Matrice 300 RTK,3.4.18.68,3.9,4.3,181.4,90,43.02695208,12.58676958,137.953,3.363,43.02695548,12.58676593,242.513,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.345,15.356,dw06,2026-09-03T13:44:06.923+0200,0.027,1173,-36,-935,709,82305
2026-09-03T13:44:07.049+02:00,2669648,Matrice 300 RTK,3.4.18.68,4.2,3.9,181.3,91,43.02695212,12.58676951,138.528,3.364,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw08,2026-09-03T13:44:06.963+0200,0.087,3149,107,283,3137,22247
2026-09-03T13:44:07.149+02:00,2669748,Matrice 300 RTK,3.4.18.68,4.3,3.3,181.2,91,43.02695216,12.58676945,138.062,3.363,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw02,2026-09-03T13:44:07.093+0200,0.057,780,109,82,776,52307
2026-09-03T13:44:07.149+02:00,2669748,Matrice 300 RTK,3.4.18.68,4.3,3.3,181.2,91,43.02695216,12.58676945,138.062,3.363,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw06,2026-09-03T13:44:07.123+0200,0.027,1172,-35,-925,719,82244
2026-09-03T13:44:07.250+02:00,2669848,Matrice 300 RTK,3.4.18.68,4.3,2.9,181.1,91,43.02695225,12.58676938,138.383,3.368,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw08,2026-09-03T13:44:07.163+0200,0.087,3149,115,438,3119,22247
2026-09-03T13:44:07.350+02:00,2669948,Matrice 300 RTK,3.4.18.68,4.1,3.1,181.1,91,43.02695229,12.58676932,138.580,3.373,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw02,2026-09-03T13:44:07.293+0200,0.058,781,106,65,778,52307
2026-09-03T13:44:07.350+02:00,2669948,Matrice 300 RTK,3.4.18.68,4.1,3.1,181.1,91,43.02695229,12.58676932,138.580,3.373,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw06,2026-09-03T13:44:07.323+0200,0.028,1173,-49,-1030,561,82275
2026-09-03T13:44:07.450+02:00,2670048,Matrice 300 RTK,3.4.18.68,4.0,3.6,181.1,91,43.02695232,12.58676927,138.458,3.363,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw08,2026-09-03T13:44:07.364+0200,0.087,3151,105,235,3142,22247
2026-09-03T13:44:07.550+02:00,2670148,Matrice 300 RTK,3.4.18.68,4.1,3.8,181.1,91,43.02695236,12.58676924,138.535,3.375,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw02,2026-09-03T13:44:07.493+0200,0.058,786,-138,621,481,52337
2026-09-03T13:44:07.550+02:00,2670148,Matrice 300 RTK,3.4.18.68,4.1,3.8,181.1,91,43.02695236,12.58676924,138.535,3.375,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw06,2026-09-03T13:44:07.524+0200,0.027,1175,-33,-918,733,82275
2026-09-03T13:44:07.650+02:00,2670248,Matrice 300 RTK,3.4.18.68,4.5,3.5,181.1,91,43.02695241,12.58676922,138.452,3.378,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw08,2026-09-03T13:44:07.563+0200,0.088,3151,109,313,3136,22277
2026-09-03T13:44:07.750+02:00,2670348,Matrice 300 RTK,3.4.18.68,4.4,3.0,181.1,91,43.02695246,12.58676920,138.417,3.381,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw02,2026-09-03T13:44:07.694+0200,0.057,782,-134,637,454,52307
2026-09-03T13:44:07.750+02:00,2670348,Matrice 300 RTK,3.4.18.68,4.4,3.0,181.1,91,43.02695246,12.58676920,138.417,3.381,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw06,2026-09-03T13:44:07.723+0200,0.028,1173,-54,-1066,490,82305
2026-09-03T13:44:07.850+02:00,2670448,Matrice 300 RTK,3.4.18.68,4.3,2.8,181.1,91,43.02695251,12.58676919,138.633,3.387,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw08,2026-09-03T13:44:07.763+0200,0.088,3153,115,442,3122,22247
2026-09-03T13:44:07.950+02:00,2670548,Matrice 300 RTK,3.4.18.68,4.3,3.1,181.0,91,43.02695256,12.58676918,138.715,3.382,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw02,2026-09-03T13:44:07.893+0200,0.058,783,-162,503,600,52337
2026-09-03T13:44:07.950+02:00,2670548,Matrice 300 RTK,3.4.18.68,4.3,3.1,181.0,91,43.02695256,12.58676918,138.715,3.382,43.02695535,12.58676572,242.489,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.323,15.354,dw06,2026-09-03T13:44:07.923+0200,0.028,1174,-47,-1018,586,82244
2026-09-03T13:44:08.050+02:00,2670648,Matrice 300 RTK,3.4.18.68,4.5,3.2,180.9,90,43.02695263,12.58676917,138.286,3.375,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw08,2026-09-03T13:44:07.963+0200,0.088,3154,104,231,3145,22247
2026-09-03T13:44:08.150+02:00,2670748,Matrice 300 RTK,3.4.18.68,4.6,2.7,181.0,90,43.02695270,12.58676916,138.219,3.372,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw02,2026-09-03T13:44:08.093+0200,0.058,783,-150,564,543,52337
2026-09-03T13:44:08.150+02:00,2670748,Matrice 300 RTK,3.4.18.68,4.6,2.7,181.0,90,43.02695270,12.58676916,138.219,3.372,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw06,2026-09-03T13:44:08.123+0200,0.028,1178,-41,-975,661,82305
2026-09-03T13:44:08.250+02:00,2670848,Matrice 300 RTK,3.4.18.68,4.3,2.0,181.1,90,43.02695277,12.58676914,138.414,3.368,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw08,2026-09-03T13:44:08.163+0200,0.088,3155,112,387,3131,22247
2026-09-03T13:44:08.350+02:00,2670948,Matrice 300 RTK,3.4.18.68,4.0,1.6,181.3,90,43.02695284,12.58676913,138.615,3.372,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw02,2026-09-03T13:44:08.293+0200,0.058,784,-167,481,619,52307
2026-09-03T13:44:08.350+02:00,2670948,Matrice 300 RTK,3.4.18.68,4.0,1.6,181.3,90,43.02695284,12.58676913,138.615,3.372,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw06,2026-09-03T13:44:08.323+0200,0.028,1178,-39,-961,681,82275
2026-09-03T13:44:08.450+02:00,2671048,Matrice 300 RTK,3.4.18.68,3.7,2.0,181.6,90,43.02695290,12.58676912,138.477,3.370,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw08,2026-09-03T13:44:08.362+0200,0.089,3155,124,620,3093,22247
2026-09-03T13:44:08.550+02:00,2671148,Matrice 300 RTK,3.4.18.68,4.0,2.5,181.6,90,43.02695293,12.58676912,137.837,3.367,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw02,2026-09-03T13:44:08.493+0200,0.058,786,107,70,783,52307
2026-09-03T13:44:08.550+02:00,2671148,Matrice 300 RTK,3.4.18.68,4.0,2.5,181.6,90,43.02695293,12.58676912,137.837,3.367,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw06,2026-09-03T13:44:08.523+0200,0.028,1177,-50,-1039,553,82275
2026-09-03T13:44:08.650+02:00,2671248,Matrice 300 RTK,3.4.18.68,4.4,2.4,181.4,90,43.02695296,12.58676914,137.895,3.365,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw08,2026-09-03T13:44:08.563+0200,0.088,3158,104,219,3151,22277
2026-09-03T13:44:08.750+02:00,2671348,Matrice 300 RTK,3.4.18.68,4.4,2.3,181.4,90,43.02695298,12.58676911,138.090,3.367,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw02,2026-09-03T13:44:08.692+0200,0.060,786,-175,443,649,52368
2026-09-03T13:44:08.750+02:00,2671348,Matrice 300 RTK,3.4.18.68,4.4,2.3,181.4,90,43.02695298,12.58676911,138.090,3.367,43.02695574,12.58676528,242.509,50,43.02682657,12.58684467,43.02704361,12.58662616,29.999,3.320,15.410,dw06,2026-09-03T13:44:08.723+0200,0.029,1182,-47,-1020,597,82275
