experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-09-01T15:44:21.095+0200,dw01,1729,99,1619,-130,1357,884,2.83,42358
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-09-01T15:44:21.105+0200,dw02,8FB0,68,1611,-81,-1611,0,1.81,52368
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,90,1,2026-09-01T15:44:21.115+0200,dw04,0F85,251,1621,-1,-943,1319,3.27,62255
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-09-01T15:44:21.126+0200,dw05,4B92,186,1617,44,-484,1542,3.15,72296
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,125,1,2026-09-01T15:44:21.254+0200,dw06,0789,163,1609,87,-54,1608,-3.09,701
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-09-01T15:44:21.265+0200,dw03,021B,254,1602,-34,-1255,995,2.50,12268
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-09-01T15:44:21.295+0200,dw01,1729,100,1619,-136,1300,965,2.83,42327
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-09-01T15:44:21.305+0200,dw02,8FB0,69,1614,-87,1614,0,1.69,52368
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,90,1,2026-09-01T15:44:21.315+0200,dw04,0F85,252,1625,0,-920,1339,3.09,62255
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-09-01T15:44:21.325+0200,dw05,4B92,187,1617,55,-369,1574,3.09,72296
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-09-01T15:44:21.465+0200,dw03,021B,255,1601,-36,-1275,968,2.59,12298
ground-height-4m-20260830-222436,d016m_r090_run01.csv,4,16,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-09-01T15:44:21.495+0200,dw01,1729,101,1620,-119,1474,674,2.83,42297
