experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,105,1,2026-09-01T17:24:01.504+0200,dw05,4B92,91,542,34,-196,506,2.20,72235
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,125,1,2026-09-01T17:24:01.514+0200,dw06,0789,3,540,58,-115,528,3.15,82275
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,75,1,2026-09-01T17:24:01.544+0200,dw03,021B,117,537,-29,-405,352,2.14,12268
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,165,1,2026-09-01T17:24:01.554+0200,dw08,028E,27,536,-59,-502,188,4.52,22308
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,35,1,2026-09-01T17:24:01.574+0200,dw01,1729,225,549,-90,549,0,3.21,42297
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,55,1,2026-09-01T17:24:01.584+0200,dw02,8FB0,90,541,-40,-443,311,3.01,52337
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,90,1,2026-09-01T17:24:01.594+0200,dw04,0F85,6,545,3,-300,455,3.15,62225
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,145,1,2026-09-01T17:24:01.624+0200,dw07,5783,219,541,113,68,536,3.33,2147483
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,105,1,2026-09-01T17:24:01.704+0200,dw05,4B92,92,544,28,-215,499,2.08,72235
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,125,1,2026-09-01T17:24:01.714+0200,dw06,0789,4,540,56,-119,526,3.06,82275
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,75,1,2026-09-01T17:24:01.744+0200,dw03,021B,118,535,-16,-361,395,2.26,12237
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,165,1,2026-09-01T17:24:01.754+0200,dw08,028E,28,534,176,275,458,4.41,22308
ground-height-4m-20260830-222436,d004m_r270_run01.csv,4,4,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00,35,1,2026-09-01T17:24:01.774+0200,dw01,1729,226,540,-92,540,0,3.06,42297
