experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,165,1,2026-09-01T16:09:09.629+0200,dw08,028E,13,1431,161,605,1296,2.26,22247
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,90,1,2026-09-01T16:09:09.669+0200,dw04,0F85,164,1421,-5,-859,1132,3.27,62225
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,105,1,2026-09-01T16:09:09.679+0200,dw05,4B92,89,1432,32,-535,1328,3.06,72235
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,75,1,2026-09-01T16:09:09.719+0200,dw03,021B,188,1411,-40,-1156,809,1.75,12298
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,35,1,2026-09-01T16:09:09.749+0200,dw01,1729,46,1424,-127,1220,735,3.15,42327
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,55,1,2026-09-01T16:09:09.759+0200,dw02,8FB0,204,1422,-81,-1422,0,2.71,52368
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,125,1,2026-09-01T16:09:09.789+0200,dw06,0789,83,1428,82,-88,1425,2.14,82275
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,165,1,2026-09-01T16:09:09.829+0200,dw08,028E,14,1432,150,510,1338,2.50,22277
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,90,1,2026-09-01T16:09:09.869+0200,dw04,0F85,165,1417,3,-784,1180,3.15,62255
ground-height-4m-20260830-222436,d014m_r090_run01.csv,4,14,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07,105,1,2026-09-01T16:09:09.879+0200,dw05,4B92,90,1426,34,-509,1332,3.06,72235
