experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,165,1,2026-09-01T17:47:26.623+0200,dw08,028E,230,434,75,-47,431,3.21,2147483
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:26.732+0200,dw00,8103,12,436,-158,292,323,2.32,32226
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:26.932+0200,dw00,8103,13,441,-145,331,291,2.32,32226
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,145,1,2026-09-01T17:47:27.092+0200,dw07,5783,16,424,-89,424,0,1.87,2147483
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:27.132+0200,dw00,8103,14,440,-159,291,331,2.26,32257
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,165,1,2026-09-01T17:47:27.222+0200,dw08,028E,233,436,151,159,405,3.33,22277
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,55,1,2026-09-01T17:47:27.268+0200,dw02,8FB0,18,452,166,204,403,3.45,68237
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:27.332+0200,dw00,8103,15,439,-161,287,332,2.26,32196
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:27.532+0200,dw00,8103,16,441,-154,307,316,2.14,32287
ground-height-4m-20260830-222436,d002m_r270_run01.csv,4,2,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw03;dw04;dw05,15,1,2026-09-01T17:47:27.732+0200,dw00,8103,17,436,-146,323,292,2.14,2147483
