experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-09-01T15:55:09.308+0200,dw05,4B92,186,1618,36,-563,1516,2.02,72265
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-09-01T15:55:09.368+0200,dw00,8103,21,1627,-159,1081,1216,3.90,32257
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-09-01T15:55:09.378+0200,dw01,1729,65,1619,-135,1308,954,3.27,42297
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-09-01T15:55:09.388+0200,dw02,8FB0,97,1616,-86,-1616,0,1.81,52337
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-09-01T15:55:09.398+0200,dw04,0F85,158,1619,-8,-1014,1262,1.81,62286
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-09-01T15:55:09.418+0200,dw06,0789,221,1604,81,-116,1600,2.50,82305
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-09-01T15:55:09.447+0200,dw03,021B,132,1604,-44,-1356,857,2.71,12237
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-09-01T15:55:09.508+0200,dw05,4B92,187,1616,40,-522,1529,2.14,72235
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-09-01T15:55:09.568+0200,dw00,8103,22,1624,-173,936,1327,3.90,32257
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-09-01T15:55:09.578+0200,dw01,1729,66,1619,-131,1348,896,3.21,42327
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-09-01T15:55:09.588+0200,dw02,8FB0,98,1619,-86,-1619,0,1.93,52307
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-09-01T15:55:09.598+0200,dw04,0F85,159,1620,3,-889,1354,1.75,62286
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-09-01T15:55:09.618+0200,dw06,0789,222,1610,77,-148,1603,2.44,82244
ground-height-4m-20260830-222436,d016m_r270_run01.csv,4,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-09-01T15:55:09.648+0200,dw03,021B,133,1604,-29,-1213,1048,2.77,12268
