experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,75,1,2026-09-01T09:29:09.741+0200,dw03,021B,40,2988,-51,-2665,1350,1.99,12298
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,55,1,2026-09-01T09:29:09.781+0200,dw02,8FB0,39,2995,-100,2995,0,3.06,52368
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,90,1,2026-09-01T09:29:09.791+0200,dw04,0F85,180,3000,6,-1601,2537,3.15,62225
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,105,1,2026-09-01T09:29:09.901+0200,dw05,4B92,124,2995,47,-830,2877,3.06,72235
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,75,1,2026-09-01T09:29:09.941+0200,dw03,021B,41,2986,-42,-2496,1638,1.93,12298
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,55,1,2026-09-01T09:29:09.981+0200,dw02,8FB0,40,2994,130,696,2911,3.01,52337
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,90,1,2026-09-01T09:29:09.991+0200,dw04,0F85,181,3000,0,-1728,2452,3.06,62225
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,105,1,2026-09-01T09:29:10.100+0200,dw05,4B92,125,2993,45,-869,2864,3.15,72235
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,75,1,2026-09-01T09:29:10.141+0200,dw03,021B,42,2980,-47,-2580,1491,1.93,12329
ground-height-4m-20260830-222436,d030m_r090_run01.csv,4,30,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,55,1,2026-09-01T09:29:10.181+0200,dw02,8FB0,41,2994,-77,-2994,0,3.09,52337
