experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T11:09:40.324+0200,dw06,0789,238,1375,89,-28,1374,2.89,82275
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T11:09:40.384+0200,dw01,1729,97,1385,-131,1152,769,1.81,42358
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T11:09:40.434+0200,dw07,5783,124,1378,131,323,1340,3.39,2147483
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T11:09:40.455+0200,dw03,021B,205,1368,-35,-1083,835,3.63,12237
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T11:09:40.464+0200,dw08,028E,201,1376,-107,1352,256,2.65,22277
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T11:09:40.474+0200,dw00,8103,93,1393,-139,1095,861,3.63,32257
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T11:09:40.493+0200,dw02,8FB0,188,1378,-84,-1378,0,2.44,52307
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T11:09:40.504+0200,dw04,0F85,233,1370,-1,-797,1114,2.59,62225
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T11:09:40.514+0200,dw05,4B92,98,1379,46,-397,1321,3.57,72296
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T11:09:40.524+0200,dw06,0789,239,1376,89,-26,1375,2.83,82275
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T11:09:40.584+0200,dw01,1729,98,1383,-122,1229,634,1.87,42358
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T11:09:40.634+0200,dw07,5783,125,1376,133,340,1333,3.57,2147483
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T11:09:40.654+0200,dw03,021B,206,1364,-42,-1139,751,3.63,12268
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T11:09:40.665+0200,dw08,028E,202,1379,156,538,1270,2.59,22247
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T11:09:40.674+0200,dw00,8103,94,1390,-152,983,983,3.78,32257
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T11:09:40.694+0200,dw02,8FB0,189,1379,-93,1379,0,2.38,52337
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T11:09:40.703+0200,dw04,0F85,234,1365,2,-763,1132,2.50,62225
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T11:09:40.714+0200,dw05,4B92,99,1378,31,-517,1277,3.57,72204
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T11:09:40.724+0200,dw06,0789,240,1377,81,-97,1374,2.83,82275
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T11:09:40.783+0200,dw01,1729,99,1384,-133,1139,785,1.87,42388
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T11:09:40.834+0200,dw07,5783,126,1378,126,281,1349,3.51,2147483
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T11:09:40.854+0200,dw03,021B,207,1368,-42,-1140,756,3.63,12298
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T11:09:40.864+0200,dw08,028E,203,1377,-100,1377,0,2.65,22247
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T11:09:40.873+0200,dw00,8103,95,1392,-149,1007,960,3.69,32226
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T11:09:40.894+0200,dw02,8FB0,190,1377,-96,1377,0,2.32,52368
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T11:09:40.904+0200,dw04,0F85,235,1365,9,-705,1169,2.50,62225
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T11:09:40.913+0200,dw05,4B92,100,1379,44,-413,1316,3.45,72235
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T11:09:40.924+0200,dw06,0789,241,1377,90,-23,1377,2.95,82275
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T11:09:40.984+0200,dw01,1729,100,1383,-124,1217,655,1.87,42358
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T11:09:41.033+0200,dw07,5783,127,1378,129,311,1342,3.51,2147483
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T11:09:41.054+0200,dw03,021B,208,1366,-35,-1083,832,3.57,12268
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T11:09:41.064+0200,dw08,028E,204,1376,-70,-1376,0,2.50,22247
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T11:09:41.073+0200,dw00,8103,96,1395,-162,895,1070,3.69,32257
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T11:09:41.094+0200,dw02,8FB0,191,1379,-89,1379,0,2.38,52337
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T11:09:41.104+0200,dw04,0F85,236,1366,-16,-921,1008,2.53,62225
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T11:09:41.113+0200,dw05,4B92,101,1380,45,-404,1320,3.45,72235
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T11:09:41.123+0200,dw06,0789,242,1376,78,-119,1370,2.89,82275
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T11:09:41.184+0200,dw01,1729,101,1384,-140,1075,872,1.93,42297
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T11:09:41.234+0200,dw07,5783,128,1377,128,303,1343,3.51,2147483
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T11:09:41.254+0200,dw03,021B,209,1367,-45,-1165,716,3.69,12268
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T11:09:41.264+0200,dw08,028E,205,1380,-108,1346,305,2.53,22247
ground-height-2m-20260828-133428,d014m_r270_run01.csv,2,14,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T11:09:41.274+0200,dw00,8103,97,1389,-145,1040,921,3.78,32226
