experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,145,1,2026-08-30T07:28:27.344+0200,dw07,5783,24,2585,-162,1664,1977,-2.86,92254
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,75,1,2026-08-30T07:28:27.364+0200,dw03,021B,86,2567,-47,-2225,1279,1.99,12298
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,35,1,2026-08-30T07:28:27.393+0200,dw01,1729,121,2576,-113,2434,843,-3.81,42358
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,55,1,2026-08-30T07:28:27.404+0200,dw02,8FB0,214,2571,-94,2571,0,-3.66,52368
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,90,1,2026-08-30T07:28:27.414+0200,dw04,0F85,83,2577,3,-1423,2148,-2.86,62286
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,105,1,2026-08-30T07:28:27.424+0200,dw05,4B92,227,2568,63,-465,2525,-3.54,72265
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,145,1,2026-08-30T07:28:27.544+0200,dw07,5783,25,2586,-156,1760,1894,-2.80,2147483
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,75,1,2026-08-30T07:28:27.563+0200,dw03,021B,87,2564,-42,-2133,1421,1.99,12329
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,35,1,2026-08-30T07:28:27.594+0200,dw01,1729,122,2575,-129,2180,1369,-3.93,42388
ground-height-2m-20260828-133428,d026m_r180_run01.csv,2,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw08,55,1,2026-08-30T07:28:27.603+0200,dw02,8FB0,215,2570,-82,-2570,0,-3.54,52398
