experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:10.702+0200,dw02,8FB0,107,2367,117,364,2338,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:10.901+0200,dw02,8FB0,108,2363,126,489,2312,2.38,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:11.101+0200,dw02,8FB0,109,2366,-94,2366,0,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:11.701+0200,dw02,8FB0,112,2365,-163,1505,1823,2.14,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:11.901+0200,dw02,8FB0,113,2362,-94,2362,0,2.20,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:12.500+0200,dw02,8FB0,116,2367,173,1173,2055,2.32,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:12.701+0200,dw02,8FB0,117,2368,-105,2362,171,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:12.901+0200,dw02,8FB0,118,2366,-81,-2366,0,2.38,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:13.101+0200,dw02,8FB0,119,2369,135,616,2287,2.20,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:13.300+0200,dw02,8FB0,120,2367,120,401,2333,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:13.500+0200,dw02,8FB0,121,2369,-95,2369,0,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:13.700+0200,dw02,8FB0,122,2366,145,769,2237,2.38,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:13.901+0200,dw02,8FB0,123,2368,-82,-2368,0,2.20,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:14.500+0200,dw02,8FB0,126,2368,155,918,2182,2.32,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:14.700+0200,dw02,8FB0,127,2367,-74,-2367,0,2.38,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:14.899+0200,dw02,8FB0,128,2368,126,490,2317,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:15.100+0200,dw02,8FB0,129,2364,-73,-2364,0,2.32,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:15.300+0200,dw02,8FB0,130,2368,124,466,2322,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:15.500+0200,dw02,8FB0,131,2361,151,858,2200,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:15.699+0200,dw02,8FB0,132,2366,-94,2366,0,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:15.899+0200,dw02,8FB0,133,2368,153,888,2195,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:16.314+0200,dw02,8FB0,135,2364,-177,1311,1967,2.38,68328
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:16.499+0200,dw02,8FB0,136,2368,162,1009,2142,2.32,52459
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:16.698+0200,dw02,8FB0,137,2364,-96,2364,0,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:16.898+0200,dw02,8FB0,138,2365,129,531,2304,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:17.298+0200,dw02,8FB0,140,2366,147,791,2229,2.32,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:17.898+0200,dw02,8FB0,143,2365,161,998,2143,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:18.098+0200,dw02,8FB0,144,2365,162,1018,2135,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:18.498+0200,dw02,8FB0,146,2361,-104,2361,0,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:19.097+0200,dw02,8FB0,149,2368,157,937,2174,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:19.997+0200,dw02,8FB0,153,2361,-157,1586,1749,2.38,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:20.597+0200,dw02,8FB0,156,2367,-97,2366,0,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:21.213+0200,dw02,8FB0,159,2365,-127,2037,1200,2.38,68420
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:21.397+0200,dw02,8FB0,160,2366,-171,1390,1914,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:22.196+0200,dw02,8FB0,164,2364,165,1053,2116,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:22.596+0200,dw02,8FB0,166,2367,-168,1439,1878,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:23.196+0200,dw02,8FB0,169,2364,-172,1378,1920,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:23.395+0200,dw02,8FB0,170,2366,-147,1735,1608,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:23.595+0200,dw02,8FB0,171,2366,162,1013,2138,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:24.011+0200,dw02,8FB0,173,2368,-124,2072,1146,2.32,68389
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:24.394+0200,dw02,8FB0,175,2368,-90,2368,0,2.20,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:24.595+0200,dw02,8FB0,176,2361,-171,1396,1904,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:25.010+0200,dw02,8FB0,178,2364,-107,2318,460,2.38,68389
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:25.194+0200,dw02,8FB0,179,2364,-150,1697,1646,2.32,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:25.394+0200,dw02,8FB0,180,2371,-112,2250,746,2.26,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:25.810+0200,dw02,8FB0,182,2367,-133,1951,1340,2.44,68328
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:25.994+0200,dw02,8FB0,183,2363,-160,1546,1787,2.26,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:26.194+0200,dw02,8FB0,184,2367,-160,1546,1792,2.26,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:26.593+0200,dw02,8FB0,186,2362,-153,1651,1689,2.26,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:27.225+0200,dw02,8FB0,189,2365,-151,1685,1659,2.50,84259
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:27.494+0200,dw02,8FB0,190,2368,148,813,2224,2.14,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:27.693+0200,dw02,8FB0,191,2364,130,545,2300,2.20,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:29.293+0200,dw02,8FB0,199,2364,132,578,2292,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:29.492+0200,dw02,8FB0,200,2371,170,1131,2084,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:30.093+0200,dw02,8FB0,203,2368,147,790,2233,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:30.692+0200,dw02,8FB0,206,2367,129,526,2308,2.14,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:31.092+0200,dw02,8FB0,208,2367,146,786,2232,2.26,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:31.291+0200,dw02,8FB0,209,2368,133,585,2295,2.32,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:31.690+0200,dw02,8FB0,211,2369,162,1020,2138,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:32.091+0200,dw02,8FB0,213,2366,-179,1275,1993,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:32.291+0200,dw02,8FB0,214,2368,-87,2368,0,2.14,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:32.690+0200,dw02,8FB0,216,2364,170,1136,2073,2.32,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:33.091+0200,dw02,8FB0,218,2365,-175,1333,1953,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:33.290+0200,dw02,8FB0,219,2370,-86,-2370,0,2.32,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:33.490+0200,dw02,8FB0,220,2367,-86,-2367,0,2.14,52337
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:33.690+0200,dw02,8FB0,221,2367,146,787,2233,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:33.890+0200,dw02,8FB0,222,2368,-100,2368,0,2.20,52429
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:34.089+0200,dw02,8FB0,223,2364,72,-297,2345,2.20,52307
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:34.290+0200,dw02,8FB0,224,2367,-90,2367,0,2.26,52398
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:34.490+0200,dw02,8FB0,225,2365,162,1012,2137,2.20,52368
ground-height-2m-20260828-133428,d024m_r000_run01.csv,2,24,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-30T07:58:34.889+0200,dw02,8FB0,227,2367,-86,-2367,0,2.32,52429
