experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T19:21:29.049+0200,dw01,1729,115,410,-121,367,183,2.02,42297
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T19:21:29.099+0200,dw07,5783,63,407,116,60,403,4.02,2147483
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T19:21:29.119+0200,dw03,021B,43,398,-29,-299,262,2.32,12268
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T19:21:29.159+0200,dw02,8FB0,84,408,-69,-408,0,2.38,52368
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T19:21:29.168+0200,dw04,0F85,21,404,5,-216,341,3.33,62255
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T19:21:29.179+0200,dw05,4B92,156,403,40,-129,382,3.21,72235
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T19:21:29.189+0200,dw06,0789,199,408,86,-16,408,3.33,82305
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T19:21:29.229+0200,dw08,028E,99,412,143,128,391,3.06,22277
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T19:21:29.239+0200,dw00,8103,231,424,-154,295,304,3.21,32287
ground-height-2m-20260828-133428,d004m_r090_run01.csv,2,4,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T19:21:29.248+0200,dw01,1729,116,414,-122,368,189,2.02,42358
