experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T18:52:42.984+0200,dw02,8FB0,184,991,-77,-991,0,3.15,52337
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T18:52:42.994+0200,dw04,0F85,39,985,4,-537,826,2.59,62255
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T18:52:43.024+0200,dw07,5783,101,985,105,76,982,2.95,2147483
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T18:52:43.045+0200,dw03,021B,114,984,-35,-780,599,1.75,12298
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T18:52:43.054+0200,dw08,028E,134,997,136,266,961,2.14,22308
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T18:52:43.064+0200,dw00,8103,141,1006,-137,801,608,2.38,32257
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T18:52:43.074+0200,dw01,1729,15,992,-117,914,384,2.71,42327
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T18:52:43.104+0200,dw05,4B92,227,995,41,-314,944,2.71,72296
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T18:52:43.114+0200,dw06,0789,166,992,77,-96,988,2.59,82275
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T18:52:43.184+0200,dw02,8FB0,185,992,-87,992,0,3.21,52337
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T18:52:43.194+0200,dw04,0F85,40,986,8,-512,843,2.65,62255
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T18:52:43.224+0200,dw07,5783,102,985,115,135,976,2.71,2147483
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T18:52:43.244+0200,dw03,021B,115,985,-40,-810,561,1.93,12298
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T18:52:43.254+0200,dw08,028E,135,996,135,261,961,2.08,22277
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T18:52:43.264+0200,dw00,8103,142,1007,-142,771,647,2.26,32287
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T18:52:43.274+0200,dw01,1729,16,991,-125,866,481,2.71,42327
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T18:52:43.304+0200,dw05,4B92,228,990,38,-329,934,2.65,72204
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T18:52:43.314+0200,dw06,0789,167,994,69,-143,984,2.59,82275
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T18:52:43.385+0200,dw02,8FB0,186,990,-85,-990,0,3.27,52307
ground-height-2m-20260828-133428,d010m_r000_run01.csv,2,10,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T18:52:43.394+0200,dw04,0F85,41,985,7,-516,838,2.71,62255
