experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:31.839+0200,dw04,0F85,154,2177,18,-993,1937,3.01,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:32.038+0200,dw04,0F85,155,2175,10,-1101,1876,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:32.238+0200,dw04,0F85,156,2172,15,-1037,1908,3.15,62225
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:32.439+0200,dw04,0F85,157,2178,20,-974,1948,3.09,62316
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:32.639+0200,dw04,0F85,158,2174,15,-1039,1909,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:32.838+0200,dw04,0F85,159,2177,6,-1165,1838,3.15,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:33.038+0200,dw04,0F85,160,2174,11,-1093,1879,3.01,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:33.238+0200,dw04,0F85,161,2172,11,-1094,1876,3.01,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:33.438+0200,dw04,0F85,162,2172,23,-926,1965,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:33.638+0200,dw04,0F85,163,2177,-1,-1262,1774,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:33.838+0200,dw04,0F85,164,2177,7,-1143,1853,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:34.038+0200,dw04,0F85,165,2172,0,-1249,1777,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:34.238+0200,dw04,0F85,166,2174,11,-1084,1885,2.95,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:34.437+0200,dw04,0F85,167,2176,4,-1187,1823,3.01,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:34.637+0200,dw04,0F85,168,2173,13,-1060,1897,3.06,62225
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:34.838+0200,dw04,0F85,169,2175,16,-1024,1919,3.01,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:35.038+0200,dw04,0F85,170,2172,-1,-1260,1769,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:35.237+0200,dw04,0F85,171,2175,12,-1082,1887,3.01,62225
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:35.437+0200,dw04,0F85,172,2174,3,-1195,1816,3.21,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:35.637+0200,dw04,0F85,173,2175,8,-1131,1858,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:35.838+0200,dw04,0F85,174,2176,18,-998,1934,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:36.037+0200,dw04,0F85,175,2174,4,-1187,1821,3.06,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:36.237+0200,dw04,0F85,176,2173,15,-1037,1909,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:36.437+0200,dw04,0F85,177,2176,1,-1221,1801,3.09,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:36.637+0200,dw04,0F85,178,2174,-1,-1264,1769,3.01,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:36.836+0200,dw04,0F85,179,2172,16,-1025,1915,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:37.037+0200,dw04,0F85,180,2176,7,-1145,1850,3.21,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:37.237+0200,dw04,0F85,181,2173,9,-1123,1860,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:37.437+0200,dw04,0F85,182,2174,24,-911,1974,3.21,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:37.636+0200,dw04,0F85,183,2173,20,-968,1945,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,75,1,2026-08-30T08:35:37.818+0200,dw03,021B,6,2163,75,-234,2150,2.32,43487
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:37.836+0200,dw04,0F85,184,2176,31,-828,2012,3.01,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:38.036+0200,dw04,0F85,185,2177,13,-1069,1896,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:38.119+0200,dw00,8103,1,2179,-174,1246,1788,-5.96,45501
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,75,1,2026-08-30T08:35:38.186+0200,dw03,021B,8,2162,-54,-1957,917,2.20,12268
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:38.237+0200,dw04,0F85,186,2178,23,-929,1970,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:38.306+0200,dw00,8103,2,2180,-157,1474,1606,0.89,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,75,1,2026-08-30T08:35:38.386+0200,dw03,021B,9,2161,-121,1937,957,2.02,12268
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:38.436+0200,dw04,0F85,187,2173,6,-1160,1837,3.06,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:38.506+0200,dw00,8103,3,2192,-157,1482,1614,2.20,32348
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:38.635+0200,dw04,0F85,188,2177,34,-779,2032,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:38.706+0200,dw00,8103,4,2178,-148,1584,1494,2.20,32318
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:38.836+0200,dw04,0F85,189,2175,-1,-1262,1771,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:38.905+0200,dw00,8103,5,2186,-145,1641,1444,2.14,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:39.036+0200,dw04,0F85,190,2176,18,-998,1934,3.15,62286
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:39.105+0200,dw00,8103,6,2180,-165,1366,1698,2.14,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:39.235+0200,dw04,0F85,191,2176,11,-1085,1886,3.09,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:39.305+0200,dw00,8103,7,2177,-144,1643,1428,2.26,32287
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:39.435+0200,dw04,0F85,192,2171,16,-1017,1918,3.15,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:39.505+0200,dw00,8103,8,2183,-160,1426,1652,2.14,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:39.635+0200,dw04,0F85,193,2175,-3,-1295,1747,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:39.705+0200,dw00,8103,9,2187,-150,1571,1522,2.38,32318
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:39.835+0200,dw04,0F85,194,2178,12,-1074,1895,3.27,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:39.904+0200,dw00,8103,10,2186,-165,1371,1702,2.14,32287
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:40.034+0200,dw04,0F85,195,2178,15,-1032,1918,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:40.105+0200,dw00,8103,11,2186,-156,1484,1605,2.26,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:40.234+0200,dw04,0F85,196,2178,3,-1199,1818,3.15,62316
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:40.305+0200,dw00,8103,12,2182,-148,1586,1498,2.20,32287
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:40.435+0200,dw04,0F85,197,2178,6,-1162,1842,3.21,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:40.505+0200,dw00,8103,13,2183,-146,1617,1466,2.26,32257
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,90,1,2026-08-30T08:35:40.635+0200,dw04,0F85,198,2174,19,-986,1938,3.06,62255
ground-height-2m-20260828-133428,d022m_r000_run01.csv,2,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw05;dw06;dw07;dw08,15,1,2026-08-30T08:35:40.704+0200,dw00,8103,14,2182,-160,1435,1644,2.26,32257
