experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,15,1,2026-08-30T19:11:01.819+0200,dw00,8103,165,612,-170,366,491,2.89,32226
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,145,1,2026-08-30T19:11:01.879+0200,dw07,5783,255,584,153,218,541,3.45,2147483
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-08-30T19:11:01.898+0200,dw03,021B,234,585,-37,-470,347,2.02,12268
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-08-30T19:11:01.929+0200,dw01,1729,245,607,-164,382,471,3.06,42358
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-08-30T19:11:01.938+0200,dw02,8FB0,19,593,-85,-594,0,2.14,52307
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,90,1,2026-08-30T19:11:01.949+0200,dw04,0F85,212,585,4,-317,491,3.06,62255
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-08-30T19:11:01.959+0200,dw05,4B92,91,594,48,-162,571,3.01,72235
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,125,1,2026-08-30T19:11:01.969+0200,dw06,0789,135,588,89,-12,588,3.06,82275
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,15,1,2026-08-30T19:11:02.018+0200,dw00,8103,166,613,-167,377,483,2.95,32257
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,145,1,2026-08-30T19:11:02.079+0200,dw07,5783,0,593,142,183,564,3.39,2147483
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-08-30T19:11:02.099+0200,dw03,021B,235,583,-37,-469,345,2.14,12298
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-08-30T19:11:02.129+0200,dw01,1729,246,608,-146,452,406,3.06,42327
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-08-30T19:11:02.139+0200,dw02,8FB0,20,592,-80,-592,0,2.08,52368
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,90,1,2026-08-30T19:11:02.148+0200,dw04,0F85,213,585,7,-308,498,3.09,62255
ground-height-2m-20260828-133428,d006m_r000_run01.csv,2,6,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-08-30T19:11:02.159+0200,dw05,4B92,92,593,48,-159,571,2.95,72235
