experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T19:04:28.593+0200,dw07,5783,82,782,131,184,760,3.27,2147483
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T19:04:28.613+0200,dw03,021B,59,770,-38,-625,450,1.99,12329
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T19:04:28.624+0200,dw08,028E,89,786,-176,436,653,4.41,22338
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T19:04:28.643+0200,dw01,1729,201,787,-122,702,356,3.01,42327
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T19:04:28.663+0200,dw04,0F85,37,786,10,-398,678,2.83,62255
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T19:04:28.673+0200,dw05,4B92,172,786,40,-252,744,2.83,72265
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T19:04:28.683+0200,dw06,0789,91,790,85,-34,789,2.83,82275
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T19:04:28.733+0200,dw00,8103,135,797,-172,467,646,2.83,32257
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T19:04:28.753+0200,dw02,8FB0,130,784,-89,784,0,3.45,52368
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T19:04:28.793+0200,dw07,5783,83,782,129,177,762,3.27,2147483
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T19:04:28.813+0200,dw03,021B,60,771,-38,-623,453,1.99,12298
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T19:04:28.823+0200,dw08,028E,90,785,172,383,685,4.52,22338
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T19:04:28.843+0200,dw01,1729,202,790,-116,734,292,3.06,42266
ground-height-2m-20260828-133428,d008m_r090_run01.csv,2,8,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T19:04:28.863+0200,dw04,0F85,38,788,6,-416,668,2.89,62255
