experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:01.790+0200,dw03,021B,147,2969,43,-910,2826,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:01.990+0200,dw03,021B,148,2966,35,-1057,2771,2.26,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:02.189+0200,dw03,021B,149,2964,41,-945,2809,2.14,12207
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:02.389+0200,dw03,021B,150,2969,48,-804,2858,2.14,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:02.590+0200,dw03,021B,151,2965,45,-865,2836,2.08,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:02.790+0200,dw03,021B,152,2965,47,-824,2848,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:02.989+0200,dw03,021B,153,2969,52,-739,2876,2.08,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:03.143+0200,dw02,8FB0,1,2967,102,181,2961,-7.18,65795
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:03.189+0200,dw03,021B,154,2966,47,-838,2845,2.14,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,90,1,2026-08-29T19:56:03.368+0200,dw04,0F85,2,2969,30,-1136,2743,-6.16,91125
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:03.389+0200,dw03,021B,155,2966,48,-809,2853,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:03.589+0200,dw03,021B,156,2968,37,-1017,2788,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:03.789+0200,dw03,021B,157,2967,47,-828,2849,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:03.989+0200,dw03,021B,158,2965,48,-817,2851,2.08,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:04.189+0200,dw03,021B,159,2963,38,-998,2790,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:04.389+0200,dw03,021B,160,2969,49,-793,2861,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:04.588+0200,dw03,021B,161,2968,35,-1044,2778,2.08,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:04.789+0200,dw03,021B,162,2965,54,-702,2881,2.08,12298
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:04.929+0200,dw02,8FB0,10,2966,26,-1210,2708,2.83,52368
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:04.989+0200,dw03,021B,163,2965,53,-723,2876,2.08,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:05.189+0200,dw03,021B,164,2967,49,-786,2861,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:05.388+0200,dw03,021B,165,2968,65,-504,2925,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:05.588+0200,dw03,021B,166,2967,41,-934,2816,2.14,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:05.788+0200,dw03,021B,167,2966,43,-897,2827,2.26,12207
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:06.106+0200,dw03,021B,169,2964,52,-744,2869,2.26,29418
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:06.288+0200,dw03,021B,170,2967,45,-870,2837,2.14,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:06.488+0200,dw03,021B,171,2965,57,-645,2894,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:06.688+0200,dw03,021B,172,2965,38,-991,2795,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:06.744+0200,dw02,8FB0,19,2970,135,775,2867,3.09,68298
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:06.888+0200,dw03,021B,173,2966,50,-767,2865,2.26,12298
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:07.088+0200,dw03,021B,174,2964,51,-751,2867,2.14,12207
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:07.287+0200,dw03,021B,175,2965,40,-958,2805,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:07.488+0200,dw03,021B,176,2966,49,-788,2860,2.26,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:07.688+0200,dw03,021B,177,2967,41,-936,2815,2.32,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:07.889+0200,dw03,021B,178,2968,45,-859,2841,2.20,2147483
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:08.106+0200,dw03,021B,179,2965,49,-789,2858,2.20,30639
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:08.163+0200,dw02,8FB0,26,2968,106,247,2958,2.95,87097
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:08.288+0200,dw03,021B,180,2965,43,-905,2824,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:08.488+0200,dw03,021B,181,2968,40,-961,2808,2.08,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:08.688+0200,dw03,021B,182,2966,44,-886,2831,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:08.888+0200,dw03,021B,183,2966,44,-886,2831,2.38,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:09.088+0200,dw03,021B,184,2966,39,-975,2801,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:09.504+0200,dw03,021B,186,2969,45,-864,2840,2.38,27832
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:09.687+0200,dw03,021B,187,2967,51,-763,2867,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:09.887+0200,dw03,021B,188,2965,50,-779,2860,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:10.303+0200,dw03,021B,190,2966,43,-907,2824,2.38,27801
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:10.487+0200,dw03,021B,191,2968,46,-849,2844,2.20,12298
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:10.687+0200,dw03,021B,192,2964,48,-807,2852,2.08,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:10.887+0200,dw03,021B,193,2965,43,-904,2824,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:11.088+0200,dw03,021B,194,2965,51,-753,2867,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:11.160+0200,dw02,8FB0,40,2971,146,983,2804,3.01,84350
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:11.287+0200,dw03,021B,195,2961,51,-748,2865,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:11.487+0200,dw03,021B,196,2967,52,-746,2871,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:11.687+0200,dw03,021B,197,2967,40,-963,2807,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:11.887+0200,dw03,021B,198,2966,49,-795,2858,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:12.027+0200,dw02,8FB0,44,2970,79,-254,2959,2.89,52337
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:12.086+0200,dw03,021B,199,2961,42,-923,2814,2.20,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,55,1,2026-08-29T19:56:12.227+0200,dw02,8FB0,45,2962,79,-247,2951,2.95,52337
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:12.287+0200,dw03,021B,200,2968,51,-764,2868,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:12.487+0200,dw03,021B,201,2967,51,-762,2867,2.26,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:12.687+0200,dw03,021B,202,2967,48,-819,2852,2.26,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:12.886+0200,dw03,021B,203,2967,48,-810,2855,2.14,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:13.086+0200,dw03,021B,204,2965,59,-615,2900,2.08,12207
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:13.286+0200,dw03,021B,205,2965,39,-981,2798,2.20,12268
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:13.487+0200,dw03,021B,206,2964,37,-1008,2787,2.14,12237
ground-height-2m-20260828-133428,d030m_r270_run01.csv,2,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw05;dw06;dw07;dw08,75,1,2026-08-29T19:56:13.686+0200,dw03,021B,207,2973,40,-956,2814,2.14,12237
