experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,90,1,2026-08-30T07:18:13.386+0200,dw04,0F85,170,2566,15,-1221,2257,-2.59,62255
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,105,1,2026-08-30T07:18:13.396+0200,dw05,4B92,5,2572,48,-703,2474,-3.18,72296
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,75,1,2026-08-30T07:18:13.436+0200,dw03,021B,149,2564,-34,-2020,1578,2.08,12268
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,15,1,2026-08-30T07:18:13.456+0200,dw00,8103,45,2581,-134,2104,1495,-2.86,32287
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,35,1,2026-08-30T07:18:13.466+0200,dw01,1729,119,2583,-123,2276,1221,-3.87,42388
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,145,1,2026-08-30T07:18:13.516+0200,dw07,5783,192,2570,-80,-2570,0,-3.48,2147483
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,90,1,2026-08-30T07:18:13.585+0200,dw04,0F85,171,2568,3,-1413,2144,-2.59,62286
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,105,1,2026-08-30T07:18:13.596+0200,dw05,4B92,6,2570,50,-674,2480,-3.18,72235
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,75,1,2026-08-30T07:18:13.636+0200,dw03,021B,150,2565,-23,-1833,1794,1.99,12298
ground-height-2m-20260828-133428,d026m_r090_run01.csv,2,26,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw02;dw06;dw08,15,1,2026-08-30T07:18:13.656+0200,dw00,8103,46,2579,-141,2000,1629,-3.03,32257
