experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,145,1,2026-08-30T08:18:52.952+0200,dw07,5783,131,2371,134,611,2291,3.33,2147483
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-08-30T08:18:53.012+0200,dw02,8FB0,174,2372,-95,2372,0,3.78,52337
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-08-30T08:18:53.032+0200,dw05,4B92,158,2366,46,-678,2267,4.26,72296
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,125,1,2026-08-30T08:18:53.058+0200,dw06,0789,33,2379,104,163,2373,3.06,2147483
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-08-30T08:18:53.072+0200,dw03,021B,31,2364,-36,-1892,1418,1.87,12298
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,15,1,2026-08-30T08:18:53.092+0200,dw00,8103,152,2383,-157,1609,1757,2.95,32257
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,35,1,2026-08-30T08:18:53.102+0200,dw01,1729,70,2373,-120,2146,1012,2.95,42358
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,90,1,2026-08-30T08:18:53.138+0200,dw04,0F85,11,2365,23,-1017,2135,2.95,78002
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,145,1,2026-08-30T08:18:53.151+0200,dw07,5783,132,2369,121,421,2332,3.33,2147483
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,55,1,2026-08-30T08:18:53.212+0200,dw02,8FB0,175,2368,-96,2368,0,3.84,52368
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,105,1,2026-08-30T08:18:53.231+0200,dw05,4B92,159,2365,49,-629,2280,4.14,72296
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,75,1,2026-08-30T08:18:53.272+0200,dw03,021B,32,2363,-31,-1810,1519,1.93,12298
ground-height-2m-20260828-133428,d024m_r090_run01.csv,2,24,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw08,15,1,2026-08-30T08:18:53.292+0200,dw00,8103,153,2382,-149,1722,1646,2.83,32257
