experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-08-30T11:15:41.368+0200,dw00,8103,148,1190,-179,645,1000,2.83,32226
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-08-30T11:15:41.377+0200,dw01,1729,50,1183,-144,893,776,3.69,42327
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-08-30T11:15:41.387+0200,dw02,8FB0,56,1185,-84,-1185,0,2.83,52337
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-08-30T11:15:41.397+0200,dw04,0F85,244,1175,5,-633,989,3.69,62225
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-08-30T11:15:41.508+0200,dw05,4B92,109,1180,53,-287,1144,2.38,72235
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-08-30T11:15:41.517+0200,dw06,0789,21,1180,99,47,1179,2.95,82275
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-08-30T11:15:41.548+0200,dw03,021B,217,1167,-34,-917,722,3.45,12268
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-08-30T11:15:41.567+0200,dw00,8103,149,1197,176,619,1024,2.95,32226
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-08-30T11:15:41.578+0200,dw01,1729,51,1192,-140,928,748,3.78,42327
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-08-30T11:15:41.588+0200,dw02,8FB0,57,1184,-95,1184,0,2.77,52307
ground-height-2m-20260828-133428,d012m_r000_run01.csv,2,12,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-08-30T11:15:41.597+0200,dw04,0F85,245,1176,6,-627,995,3.72,62286
