experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:45.729+0200,dw02,8FB0,199,1757,-92,1757,0,3.27,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:45.809+0200,dw00,8103,66,1768,-127,1515,910,-3.12,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:45.839+0200,dw04,0F85,231,1760,11,-882,1522,-3.09,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:45.889+0200,dw03,021B,77,1757,-44,-1482,943,2.83,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:45.929+0200,dw02,8FB0,200,1760,-96,1760,0,3.09,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:46.009+0200,dw00,8103,67,1768,-156,1206,1292,-3.03,32318
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:46.040+0200,dw04,0F85,232,1758,13,-862,1532,-3.03,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:46.089+0200,dw03,021B,78,1751,-20,-1219,1257,2.83,12298
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:46.129+0200,dw02,8FB0,201,1760,-87,1760,0,3.33,52398
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:46.209+0200,dw00,8103,68,1768,-138,1395,1085,-3.12,32226
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:46.239+0200,dw04,0F85,233,1759,7,-921,1498,-3.09,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:46.289+0200,dw03,021B,79,1755,-25,-1285,1195,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:46.329+0200,dw02,8FB0,202,1758,-77,-1758,0,3.27,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:46.409+0200,dw00,8103,69,1769,-147,1307,1192,-2.98,32318
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:46.438+0200,dw04,0F85,234,1762,15,-835,1552,-3.03,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:46.488+0200,dw03,021B,80,1753,-30,-1330,1142,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:46.528+0200,dw02,8FB0,203,1760,-95,1760,0,3.21,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:46.608+0200,dw00,8103,70,1766,-139,1383,1098,-3.09,32287
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:46.638+0200,dw04,0F85,235,1761,7,-930,1495,-3.09,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:46.688+0200,dw03,021B,81,1754,-34,-1372,1093,2.83,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:46.728+0200,dw02,8FB0,204,1760,-99,1760,0,3.21,52337
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:46.838+0200,dw04,0F85,236,1759,14,-844,1543,-2.98,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:46.887+0200,dw03,021B,82,1756,-28,-1309,1170,2.77,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:46.927+0200,dw02,8FB0,205,1762,-85,-1762,0,3.27,52398
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:47.007+0200,dw00,8103,72,1768,-150,1274,1226,-2.98,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:47.037+0200,dw04,0F85,237,1759,7,-922,1497,-2.92,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:47.087+0200,dw03,021B,83,1755,-23,-1260,1222,2.83,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:47.127+0200,dw02,8FB0,206,1761,-91,1761,0,3.27,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:47.237+0200,dw04,0F85,238,1761,7,-923,1499,-3.09,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:47.286+0200,dw03,021B,84,1756,-27,-1299,1182,2.77,12298
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:47.326+0200,dw02,8FB0,207,1760,-94,1760,0,3.21,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:47.407+0200,dw00,8103,74,1759,-150,1263,1224,-3.09,32287
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:47.437+0200,dw04,0F85,239,1760,17,-813,1561,-3.12,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:47.487+0200,dw03,021B,85,1754,-31,-1344,1127,2.77,12237
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:47.527+0200,dw02,8FB0,208,1760,-85,-1760,0,3.33,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:47.636+0200,dw04,0F85,240,1759,15,-840,1546,-2.92,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:47.686+0200,dw03,021B,86,1755,-28,-1317,1160,2.89,12298
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:47.726+0200,dw02,8FB0,209,1757,-86,-1757,0,3.27,52398
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:47.806+0200,dw00,8103,76,1767,-139,1393,1087,-3.03,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:47.836+0200,dw04,0F85,241,1759,16,-823,1554,-3.03,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:47.886+0200,dw03,021B,87,1755,-39,-1429,1019,2.89,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:47.926+0200,dw02,8FB0,210,1762,-88,1761,0,3.27,52398
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:48.035+0200,dw04,0F85,242,1759,10,-888,1518,-2.92,62316
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:48.085+0200,dw03,021B,88,1754,-33,-1365,1101,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:48.125+0200,dw02,8FB0,211,1759,-78,-1759,0,3.33,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:48.205+0200,dw00,8103,78,1761,-128,1502,918,-3.18,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:48.236+0200,dw04,0F85,243,1757,14,-844,1540,-3.09,62255
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:48.285+0200,dw03,021B,89,1752,-23,-1253,1224,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:48.325+0200,dw02,8FB0,212,1761,-87,1760,0,3.33,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:48.405+0200,dw00,8103,79,1769,-141,1365,1124,-3.09,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:48.435+0200,dw04,0F85,244,1760,7,-926,1496,-3.03,62225
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:48.485+0200,dw03,021B,90,1754,-32,-1356,1111,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:48.525+0200,dw02,8FB0,213,1762,-83,-1763,0,3.27,52368
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,15,1,2026-08-28T06:38:48.605+0200,dw00,8103,80,1764,-124,1546,848,-3.12,32257
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,90,1,2026-08-28T06:38:48.635+0200,dw04,0F85,245,1758,11,-883,1520,-3.09,62286
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,75,1,2026-08-28T06:38:48.685+0200,dw03,021B,91,1754,-30,-1331,1142,2.95,12268
ground-height-0m-20260825-163632,d018m_r000_run01.csv,0,18,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw05;dw06;dw07;dw08,55,1,2026-08-28T06:38:48.725+0200,dw02,8FB0,214,1760,-78,-1760,0,3.21,52398
