experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-08-26T19:30:35.896+0200,dw01,1729,228,2968,-48,-2578,1470,2.53,42266
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-08-26T19:30:35.915+0200,dw04,0F85,111,2962,-1,-1731,2403,2.50,62286
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-08-26T19:30:35.925+0200,dw05,4B92,74,2959,51,-749,2863,2.14,72265
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-08-26T19:30:35.965+0200,dw03,021B,173,2953,-39,-2400,1719,3.15,12268
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-08-26T19:30:35.986+0200,dw00,8103,168,2976,-171,1758,2401,2.20,32287
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,35,1,2026-08-26T19:30:36.095+0200,dw01,1729,229,2965,-117,2726,1166,2.53,42327
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-08-26T19:30:36.106+0200,dw02,8FB0,226,2959,94,21,2959,3.15,52368
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-08-26T19:30:36.116+0200,dw04,0F85,112,2962,0,-1693,2431,2.53,62225
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-08-26T19:30:36.125+0200,dw05,4B92,75,2958,39,-979,2791,2.20,72265
ground-height-0m-20260825-163632,d030m_r270_run01.csv,0,30,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-08-26T19:30:36.151+0200,dw06,0789,5,2967,108,286,2953,2.26,2147483
