experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:11.661+0200,dw03,021B,172,1552,-39,-1267,897,2.44,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:11.701+0200,dw02,8FB0,99,1556,24,-655,1411,2.95,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:11.711+0200,dw04,0F85,153,1565,3,-857,1309,-3.36,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:11.721+0200,dw05,4B92,224,1559,59,-320,1526,3.27,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:11.730+0200,dw06,0789,208,1561,96,35,1560,3.63,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:11.770+0200,dw08,028E,65,1565,129,356,1524,2.02,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:11.860+0200,dw03,021B,173,1547,-31,-1185,995,2.65,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:11.900+0200,dw02,8FB0,100,1553,28,-619,1424,2.83,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:11.911+0200,dw04,0F85,154,1560,0,-898,1275,-3.30,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:11.921+0200,dw05,4B92,225,1558,60,-314,1526,3.27,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:11.931+0200,dw06,0789,209,1562,97,45,1562,3.63,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:11.971+0200,dw08,028E,66,1558,169,732,1375,2.02,22338
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:12.060+0200,dw03,021B,174,1551,-38,-1254,912,2.53,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:12.100+0200,dw02,8FB0,101,1557,19,-703,1389,2.95,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:12.110+0200,dw04,0F85,155,1561,3,-858,1304,-3.42,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:12.121+0200,dw05,4B92,226,1562,49,-413,1507,3.09,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:12.131+0200,dw06,0789,210,1566,103,98,1562,3.63,82305
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:12.171+0200,dw08,028E,67,1558,121,278,1533,1.99,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:12.261+0200,dw03,021B,175,1553,-34,-1220,961,2.65,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:12.301+0200,dw02,8FB0,102,1557,-18,-1073,1128,3.01,52368
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:12.310+0200,dw04,0F85,156,1565,6,-837,1322,-3.42,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:12.320+0200,dw05,4B92,227,1558,49,-414,1502,3.09,72296
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:12.330+0200,dw06,0789,211,1562,92,-5,1562,3.63,82244
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:12.370+0200,dw08,028E,68,1562,124,305,1532,1.81,22338
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:12.461+0200,dw03,021B,176,1546,-38,-1250,910,2.65,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:12.511+0200,dw04,0F85,157,1562,9,-803,1340,-3.30,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:12.520+0200,dw05,4B92,228,1559,53,-382,1512,3.15,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:12.530+0200,dw06,0789,212,1564,105,122,1559,3.69,82305
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:12.570+0200,dw08,028E,69,1558,156,614,1432,2.02,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:12.660+0200,dw03,021B,177,1549,-24,-1118,1072,2.71,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:12.700+0200,dw02,8FB0,104,1558,-87,1558,0,3.06,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:12.711+0200,dw04,0F85,158,1562,13,-761,1364,-3.42,62286
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:12.721+0200,dw05,4B92,229,1558,50,-403,1504,3.15,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:12.730+0200,dw06,0789,213,1563,95,23,1563,3.45,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:12.770+0200,dw08,028E,70,1559,127,331,1524,1.99,22338
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:12.860+0200,dw03,021B,178,1549,-26,-1137,1052,2.50,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:12.900+0200,dw02,8FB0,105,1556,-90,1556,0,3.06,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:12.910+0200,dw04,0F85,159,1559,7,-822,1325,-3.42,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:12.921+0200,dw05,4B92,230,1559,49,-412,1504,3.06,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:12.930+0200,dw06,0789,214,1564,99,65,1563,3.57,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:12.970+0200,dw08,028E,71,1561,115,215,1546,2.02,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:13.060+0200,dw03,021B,179,1547,-38,-1250,911,2.71,12298
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:13.110+0200,dw04,0F85,160,1561,5,-836,1318,-3.36,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:13.120+0200,dw05,4B92,231,1560,62,-296,1532,3.15,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:13.131+0200,dw06,0789,215,1562,93,7,1562,3.69,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:13.170+0200,dw08,028E,72,1561,98,58,1560,1.99,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:13.260+0200,dw03,021B,180,1547,-36,-1231,937,2.65,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:13.301+0200,dw02,8FB0,107,1553,-86,-1553,0,2.83,52368
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:13.310+0200,dw04,0F85,161,1566,9,-805,1343,-3.36,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:13.320+0200,dw05,4B92,232,1560,53,-380,1513,3.06,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:13.330+0200,dw06,0789,216,1563,96,35,1563,3.69,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:13.370+0200,dw08,028E,73,1561,139,445,1496,1.93,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:13.460+0200,dw03,021B,181,1543,-33,-1202,968,2.53,12268
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,55,1,2026-08-28T07:21:13.500+0200,dw02,8FB0,108,1552,-100,1552,0,2.95,52337
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,90,1,2026-08-28T07:21:13.511+0200,dw04,0F85,162,1561,1,-874,1293,-3.36,62255
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,105,1,2026-08-28T07:21:13.520+0200,dw05,4B92,233,1558,41,-497,1477,3.21,72265
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,125,1,2026-08-28T07:21:13.530+0200,dw06,0789,217,1559,93,4,1559,3.57,82275
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,165,1,2026-08-28T07:21:13.570+0200,dw08,028E,74,1558,117,237,1540,1.87,22308
ground-height-0m-20260825-163632,d016m_r270_run01.csv,0,16,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw07,75,1,2026-08-28T07:21:13.660+0200,dw03,021B,182,1549,-41,-1285,865,2.59,12268
