experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:08.253+0200,dw03,021B,21,1962,-30,-1497,1269,2.26,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:08.403+0200,dw04,0F85,118,1961,15,-940,1721,3.96,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:08.453+0200,dw03,021B,22,1965,-27,-1461,1313,2.32,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:08.603+0200,dw04,0F85,119,1969,11,-986,1704,4.08,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:08.653+0200,dw03,021B,23,1965,-35,-1556,1200,2.20,12298
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:08.802+0200,dw04,0F85,120,1962,12,-970,1705,3.96,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:08.853+0200,dw03,021B,24,1961,-32,-1519,1240,2.32,12237
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:09.003+0200,dw04,0F85,121,1963,3,-1076,1642,4.02,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:09.052+0200,dw03,021B,25,1968,-37,-1575,1179,2.14,12298
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:09.203+0200,dw04,0F85,122,1967,18,-903,1748,3.90,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:09.253+0200,dw03,021B,26,1959,-33,-1530,1223,2.32,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:09.403+0200,dw04,0F85,123,1962,4,-1062,1649,4.14,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:09.453+0200,dw03,021B,27,1964,-39,-1597,1142,2.32,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:09.602+0200,dw04,0F85,124,1966,4,-1076,1646,3.90,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:09.653+0200,dw03,021B,28,1962,-32,-1514,1248,2.26,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:09.802+0200,dw04,0F85,125,1966,10,-1000,1692,3.96,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:09.852+0200,dw03,021B,29,1963,-29,-1481,1288,2.26,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:10.003+0200,dw04,0F85,126,1962,0,-1115,1614,4.14,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:10.052+0200,dw03,021B,30,1966,-25,-1436,1343,2.26,12268
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,90,1,2026-08-27T13:04:10.203+0200,dw04,0F85,127,1959,7,-1028,1668,3.90,62225
ground-height-0m-20260825-163632,d020m_r000_run01.csv,0,20,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw02;dw05;dw06;dw07;dw08,75,1,2026-08-27T13:04:10.253+0200,dw03,021B,31,1964,-28,-1472,1299,2.32,12268
