experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,55,1,2026-08-27T11:18:57.418+0200,dw02,8FB0,220,2574,-117,2372,999,4.02,52337
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,90,1,2026-08-27T11:18:57.429+0200,dw04,0F85,65,2571,-5,-1551,2050,2.83,62225
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,105,1,2026-08-27T11:18:57.439+0200,dw05,4B92,152,2577,40,-832,2438,2.65,72235
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,125,1,2026-08-27T11:18:57.449+0200,dw06,0789,91,2564,101,135,2560,-2.80,82275
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,75,1,2026-08-27T11:18:57.479+0200,dw03,021B,88,2560,-46,-2205,1300,2.44,12268
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,15,1,2026-08-27T11:18:57.498+0200,dw00,8103,166,2571,-156,1753,1880,3.57,32257
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,35,1,2026-08-27T11:18:57.509+0200,dw01,1729,50,2574,142,785,2451,3.33,42358
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,55,1,2026-08-27T11:18:57.618+0200,dw02,8FB0,221,2576,-96,2576,0,4.14,52307
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,90,1,2026-08-27T11:18:57.628+0200,dw04,0F85,66,2569,-5,-1551,2048,2.83,62255
ground-height-0m-20260825-163632,d026m_r180_run01.csv,0,26,180,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07,105,1,2026-08-27T11:18:57.639+0200,dw05,4B92,153,2577,46,-741,2468,2.65,72265
