experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-28T09:02:30.417+0200,dw07,5783,173,564,127,121,550,3.78,2147483
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-28T09:02:30.436+0200,dw03,021B,246,548,-39,-445,319,4.02,12298
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-28T09:02:30.446+0200,dw08,028E,130,562,148,193,528,2.95,22277
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-28T09:02:30.486+0200,dw04,0F85,164,553,2,-308,459,3.45,62255
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-28T09:02:30.497+0200,dw05,4B92,70,562,38,-186,530,3.33,72204
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-28T09:02:30.506+0200,dw06,0789,188,557,93,1,557,3.33,82275
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-28T09:02:30.556+0200,dw00,8103,158,579,-161,377,439,4.35,32318
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-28T09:02:30.566+0200,dw01,1729,0,565,-133,465,322,3.72,42327
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-28T09:02:30.577+0200,dw02,8FB0,237,560,-97,560,0,2.83,52337
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-28T09:02:30.616+0200,dw07,5783,174,564,129,128,550,3.69,2147483
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-28T09:02:30.636+0200,dw03,021B,247,545,-46,-470,277,4.02,12298
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-28T09:02:30.646+0200,dw08,028E,131,563,141,170,536,2.95,22277
ground-height-0m-20260825-163632,d006m_r090_run01.csv,0,6,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-28T09:02:30.686+0200,dw04,0F85,165,556,4,-304,466,3.33,62255
